"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Practical Ontologies: Requirements, Design and Applications to Semantic Integration and Knowledge Discovery","https://scispace.com/paper/practical-ontologies-requirements-design-and-applications-to-2xi5p843gf","2013","Dissertation","","Daniela Rosu","","https://scispace.com/pdf/practical-ontologies-requirements-design-and-applications-to-2xi5p843gf.pdf","","debated, in essence, according to this definition, an ontology specifies the concepts and relationships, that are relevant for modeling a domain, in the form of definitions of representational vocabulary, e.g. classes and relations, and formal constraints (axioms). In this thesis we used formalized knowledge:
 Some authors object that the above definition is overly broad and admits too wide a spectrum of specifications, from simple folksonomies, glossaries, and thesauri to complex logical theories expressed in first or second order logics  and the World Wide Consortium (W3C) 19 has tried to bring more clarity to the matter by defining an ontology as "" a set of precise descriptive statements about some part of the world (usually referred to as the domain of interest or the subject matter of the ontology)"" 20 . Computer science research, aiming to take advantage of the developments in mathematical logic made during the 20th century, e.g., , In this thesis we used formalized knowledge:
 further narrowed the definition of an ontology to a formal computational model. • a vocabulary of terms denoting the things of interest in the domain being modeled; In this thesis we used formalized knowledge:
 • a specification of the meaning (semantics) of the terms in the vocabulary, preferably stated in a logic&based formalism. In this thesis we used formalized knowledge:
 Several ISO standards also touch on ontology engineering 21 , albeit, for now, in a less extensive and methodical fashion than the standards dealing with the development and management of terminologies. For instance, the ISO/TC 37/SC 3 committee is working on standardizing ""Ontology integration and interoperability (OntoIOp)"" 22 . This standardization effort covers the following aspects: In this thesis we used formalized knowledge:
 • Representation of information in distributed ontologies and knowledge bases; In this thesis we used formalized knowledge:
 • Mappings between ontologies, services and devices, as objects definable in the language; In this thesis we used formalized knowledge:
 • Translations between ontology languages, as objects available in the language; In this thesis we used formalized knowledge:
 • Heterogeneous ontologies combining parts written in different languages. In this thesis we used formalized knowledge:
 As of now, there is no ISO&standardized definition of a basic ontology and for the moment many of the ISO standards that deal with topics related to ontology creation and management are in the development phase. Furthermore, since there is no systematized treatment of ontology issues and relevant subjects are discussed within separate standards, it is difficult, for the moment, to construct a cohesive picture of a (ISO) standardized ontology development framework. In this thesis we used formalized knowledge:
 Practical ontologies. The use of the term practical is rather informal in the literature. It is at times used as a replacement for the term common sense, as in practical reasoning, e.g., , but it is most often employed in reference to the feasibility of various 21 Ontological engineering, is the information science field that studies methods and methodologies for the identifyication and formalization of knowledge into ontologies."
"Documentação semântica na engenharia de requisitos","https://scispace.com/paper/documentacao-semantica-na-engenharia-de-requisitos-39zpqujoby","2012","","","Bruno Nandolpho Machado","","https://scispace.com/pdf/documentacao-semantica-na-engenharia-de-requisitos-39zpqujoby.pdf","Documentos vem desempenhando um papel chave na difusao do conhecimento humano, sendo utilizados na maioria das organizacoes como forma de armazenamento do conhecimento. Entretanto, a maioria do conhecimento armazenado em documentos eletronicos esta disponivel apenas para ser interpretado por humanos e nao por sistemas computacionais. A comunidade de Web Semântica defende que, para que o conteudo disponivel na web esteja acessivel para sistemas (ou agentes inteligentes), e necessario adicionar metadados baseados em ontologias de dominio ao conteudo das paginas. Essa ideia aplica-se tambem no contexto de documentos gerados a partir de ferramentas desktop, como o Microsoft Word e o Open Office Writer, transformando esses documentos em documentos semânticos. Neste contexto, ha algumas infraestruturas baseadas em ontologias de apoio a gerencia de documentos semânticos, desenvolvidas para apoiar e facilitar o processo de adicao de metadados nos documentos, alem de permitir a extracao, armazenamento e busca de conteudo a partir de anotacoes semânticas. Dentre elas, ha a Plataforma de Gerenciamento de Documentos Semânticos (PGDS) desenvolvida por Arantes (2010) no Nucleo de Estudos em Modelagem Conceitual e Ontologia (NEMO). Esta dissertacao tem por objetivo especializar a PGDS para apoiar a documentacao semântica de requisitos, de modo a prover funcionalidades de apoio especificas para o dominio da Engenharia de Requisitos. Para tal, foi feita uma avaliacao preliminar da aplicacao da PGDS a esse dominio atraves de seu uso pratico, o que permitiu identificar diversas oportunidades de melhoria. A partir das oportunidades levantadas, novas funcionalidades gerais foram adicionadas a PGDS, evoluindo-a, bem como foi idealizada uma especializacao da PGDS para o dominio da Engenharia de Requisitos, com o objetivo de explorar os recursos providos por ela para criar funcionalidades especificas para apoiar os processos envolvidos e os problemas desse dominio, nao se limitando apenas em manter a PGDS como uma plataforma de aplicacao geral. Para tal, foi tambem desenvolvida uma extensao da Ontologia Requisitos usada em (ARANTES, 2010)","Keywords: Semantic Documentation, Semantic Annotations, Requirements Engineering, Ontologies"
"Conceptualising Informatization with the Onto6 Methodology","https://scispace.com/paper/conceptualising-informatization-with-the-onto6-methodology-189lo6rjgh","2008","","","Uldis Straujums","","https://scispace.com/pdf/conceptualising-informatization-with-the-onto6-methodology-189lo6rjgh.pdf","This paper presents a way of conceptualising informatization through a new methodology that is called Onto6. Informatization is defined as the maintained process of creating the technical, economic, and social conditions which are necessary for the fulfilment of information needs. The Onto6 methodology identifies objects and determines their interaction and functionality. The methodology is based on meta-ontology, and it involves the creation of an instance in accordance with the domain. The initial ontology is created from the ontology instance, and it is extended during the informatization. In the initial ontology, root metaphors and the relationship among same must be defined by the planner of informatization. More work is being done by the implementers of informatization to refine the initial ontology. This creates an ontology cluster which consists of meta-ontology, a meta- ontology instance, the initial ontology, and the refinements of that ontology. This reflects a conceptualisation of informatization in a particular domain. The author has taken part in the conceptualisation and maintenance of informatization in several domains. The Onto6 methodology that is proposed in this paper has been applied to several domains at the national level.","to the Conceptualization of Informatization: x The ability to organise the essential quality in a hierarchical form; An Ontological Approach to the Conceptualization of Informatization: x The mapping of the qualities in the context of recognised standards; An Ontological Approach to the Conceptualization of Informatization:
 x The interaction of organisational, domain-specific and technological aspects of the process. All of these requirements led to the introduction of several different approaches in accumulating and then reusing knowledge -controlled vocabularies, thesauri, classification schemes, taxonomies, topic maps, frame languages, logical theories, and meta-models. There are many other approaches called ontologies. In formal terms, an ontology is the explicit specification of a conceptualisation for a domain . This specification can take the form of a logical theory, accounting for the intended meaning , or it can strive to make use of the notion of linguistic relativism . According to Crubézy and Musen [CM04, p. 321], ""ontologies support the creation of repositories of domain-specific reference knowledge -domain knowledge bases -for communication and sharing of this knowledge among people and computer applications."" The differences lie in the ability to describe terms and to define relations among them. The differences at the level of formality create an ontology spectrum . The controlled vocabulary, i.e., the list of enumerated terms, is at one end of the spectrum. Ideally, each term should have just one meaning. In practice, however, terms are qualified in accordance with different meanings in different domains. If several terms have the same meaning, one is preferred, while the others are classified as synonyms or aliases. The controlled vocabulary is used to built up more advanced ontologies. For example, a thesaurus is built up by adding associative relationships to vocabulary. Frame languages have the ability to express the properties, logical constraints, and detailed relationships of terms. A meta-model is an explicit model within a domain of interest, containing terms and rules that are needed to build specific models. A meta-model is an ontology, but it is a richer notion -it can be used as a set of building blocks and rules which apply to the construction of models, as a model of a domain of interest, or as an instance of another model."
"A formal definition for object-relational database metrics","https://scispace.com/paper/a-formal-definition-for-object-relational-database-metrics-3ocdotf8yj","2005","Proceedings Article","International Conference on Enterprise Information Systems","Aline Lúcia Baroni
Coral Calero
Mario Piattini
Fernando Brito e Abreu","","https://scispace.com/pdf/a-formal-definition-for-object-relational-database-metrics-3ocdotf8yj.pdf","Object-relational databases add to the relational model the possibility of working with new and complex data and applications. One widely accepted mechanism for assuring the quality of an object-relational database is the use of metrics and it is important to formalize the metrics for having a better understanding of their definitions. Metrics formalization assures the reliable repetition of their computation and facilitates the automation of metrics collection. In this paper we present the formalization of a set of metrics defined for object-relational databases described using an ontology we have created for the new SQL:2003. The ontology has been represented using UML and the definition of the metrics has been done using OCL (Object-Constraint Language) which is part of the UML 2.0 standard.","complete version. It requires some extensions for treating of other aspects in the standard, such as triggers, stored procedures, parameters in methods, e tc. Notwithstanding, the ontology as shown in this paper has enough features for the formalization we addressed. CONCLUSIONS AND FUTURE WORK:
 The formalized metrics definitions and a database representation mapped to ontology metaobjects served as input to an OCL evaluator tool (there are several tools able to work with OCL, and more are emerging to work with its newer version, i.e., OCL 2). With these two inputs, and also with the ontology as background, we could extract real metric values from database representations. One simple example was illustrated here. CONCLUSIONS AND FUTURE WORK:
 As future work, there are many possible directions to explore varying from the proposition of new metrics and their validation, including their formal definitions, until the use of these metrics to perform refactorings on database schemata."
"Deduction of inter-organizational collaborative business processes within an enterprise social network","https://scispace.com/paper/deduction-of-inter-organizational-collaborative-business-3s3vj7oxt8","2015","Dissertation","","Aurélie Montarnal","","https://scispace.com/pdf/deduction-of-inter-organizational-collaborative-business-3s3vj7oxt8.pdf","Especially in the context of collaborative supply chains and virtual enterprises, the step of designing the collaborative workflows remains laborious because either it is still carried out humanly or the methods lack of flexibility. Based on an enterprise social network, this thesis aims at facilitating this step by proposing a service for the deduction of collaborative processes. It raises three main issues: (i) finding the activities to execute that answer the objectives of the collaboration (What?), (ii) selecting the corresponding partners (Who?) and (iii) ordering the activities into a collaborative business process (When?). Moreover, it is expected that many companies could be able to provide the same activities, on the enterprise social network. In this competitive context, a global optimization should be set up in order to find the quasi-optimal collaborative process that answer these three questions simultaneously. A three-dimensional solution is proposed here. First, a non-functional framework has been set up in order to determine the criteria that make a « good » partner in a specific collaborative context. Then, collaborative ontologies have been implemented and enable the representation and the acquisition of collaborative knowledge, so that the IT system can understand (a) the user's needs when they model their objectives of collaboration and (b) the user's capabilities when they model their profiles on the enterprise social network. And finally, a tool for decision support has been implemented thanks to an ant colony optimization algorithm that exploits the collaborative ontologies in order to provide a quasi-optimal process that fits the context of the collaboration and answers its objective. The results are in line with the FUI French project OpenPaaS which aims at offering an enterprise social network to facilitate their collaborations.","exploit the knowledge contained in an ontology: the first concerns the creation of new knowledge based on logic rules, whilst the second refers to the ability to retrieve knowledge within an ontology . It also adds a user interface layer on the top of the whole stack. Towards semantic web:
 In terms of knowledge representation and acquisition, three layers can actually be put forward here: syntax, data interchange and ontologies/taxonomies. Ontologies Definition of ontology:
 Leaving aside the philosophical concerns around the term ontology, let's now introduce this term in a computer science perspective. Studer et al.  give the following definition, based on the previous definitions of Gruber  and Borst : Ontologies Definition of ontology:
 An ontology is a formal, explicit specification of a shared conceptualization. Conceptualization refers to an abstract model of some phenomenon in the world by having identified the relevant concepts of that phenomenon. Explicit means that the type of concepts used, and the constraints on their use are explicitly defined. Formal refers to the fact that the ontology should be machine-readable. Shared reflects the notion that an ontology captures consensual knowledge, that is, it is not private of some individual, but accepted by a group. "":
 Guizzardi  also states that ""a domain conceptualization C can be understood as describing the set of all possible states of affairs, which are considered admissible in a given universe of discourse U"". According to Aussenac-Gilles et al.  an ontology comes consequently as (i) a specification that defines formal semantic so that computer systems can exploit information and (ii) a perception on a domain that provides an interpretative semantic enabling a link between the human perception and the computer formalization. The W3C [153] rather focuses on vocabulary, and precises that the boundaries between those terms are quite fuzzy: ""There is no clear division between what is referred to as 'vocabularies' and 'ontologies'. The trend is to use the word 'ontology' for more complex, and possibly quite formal collection of terms, whereas 'vocabulary' is used when such strict formalism is not necessarily used or only in a very loose sense"". "":
 According to Corcho et al. , the ontological engineering requires four main types of components: "":
 • Classes: they represent the concepts (resulting of the prior human conceptualization of the domain described). They can be organized on gradation levels by using inheritance relations or also metaclasses. "":
 • Relations: usually binary relations, they are used to link the classes to each other. "":
 • Formal axioms: described by Gruber  as assertions that can be used to formalize knowledge that could not be understood with the other components, and also to constrain the potential interpretations of the knowledge (in this sense, axioms enable to check the consistency of an ontology). "":
 • Instances: also called individuals or elements. Each instance ""belongs"" to one, or several class(es) (that are not disjoint, according to Gómez-Pérez et al. ). "":
 In addition, binary relations can also be used to define attributes that precise the concepts. prolific Different types of ontologies:
 Different types of ontology have been defined in the literature, depending on their application and their domains. Guarino  recalls the four main types: Different types of ontologies:
 • An upper-level ontology describes generic concepts not related to any application or domain."
"Model checking CSPZ: Techniques to overcome state explosion","https://scispace.com/paper/model-checking-cspz-techniques-to-overcome-state-explosion-2f3hklisya","2001","Dissertation","","Alexandre Cabral Mota","","https://scispace.com/pdf/model-checking-cspz-techniques-to-overcome-state-explosion-2f3hklisya.pdf","Nowadays, we can appreciate an increasing interest on the technique of model checking by academics as well as by professionals from the industry. Perhaps, the reason for this interest resides in the ability of model checkers—model checking algorithm implementations—being fully automatic: there is no user intervention during analysis. Indeed, this is a well-known theoretical limitation of theorem proving. Obviously, however, an important disadvantage of model checking— the exponential state explosion problem—is that it can only be applied to finite systems. Thus, model checking and theorem proving can be considered orthogonal and complementary techniques. Currently, another attractive trend is formally reusing available resources. This is normally achieved through the formal integration of well-accepted theories and tools. The reason is almost obvious: one can obtain a more expressive theory and tool with a minor effort when compared with developing such a theory and tool from scratch. The key point in this research area is productivity; a well-known and attractive concept for people in the industry. For instance, the integration of model checkers and theorem provers is being considered as a crucial trade-off for system analysis. In this thesis, our main goal is to present how to perform model checking for CSPZ . CSPZ is a recent formal language which integrates two wide-spread languages: the process algebra CSP and the model-based language Z. However, instead of developing a model checking technique for CSPZ from scratch, we follow the same motivation underlying the creation of CSPZ : we propose a model checking strategy for CSPZ based on the existing model checking technique designed for CSP. This is accomplished by showing how a CSPZ process can be seen as a pure CSP process. Due to the natural ability to handle infinite data types, CSPZ normally yields infinite systems which refrain the users from applying model checking directly. By investigating solutions for this problem, we have obtained two distinct but complementary contributions. We characterise how infinite CSPZ processes can be handled by applying two different approaches. One is based on Lazić’s work to handle the CSP part, based on the concept of data independence. The other is based on abstract interpretation and is used to handle the Z part. Further, we have found a way of mechanising the approach used to handle the Z part whereas work in the literature requires the user to propose the data abstraction. Although the preceding approach seems to be very effective, the abstracted system can still be too complex (even being finite) to be handled by model checking. As an additional effort towards analysing such systems, we have adapted a manual modular approach for deadlock analysis— originally conceived for pure CSP—to deal mechanically with CSPZ processes. This adaptation has been formally proven. Finally, we have considered a complex real system as case study. We show how this system can be analysed by applying the investigated approaches and data refinement for Z throughout a proposed overall methodology. While the data refinement and data abstraction approaches has shown promising in the direction of obtaining a finite system, the modular approach has revealed an impressive gain compared to a global analysis of the abstracted system.","Keywords: Model checking, formal specification, theorem proving, analysis"
"Toward a Verification, Validation, and Accreditation (VV&A) Ontology","https://scispace.com/paper/toward-a-verification-validation-and-accreditation-vv-a-r2m5arggqw","2008","Report","","Curtis Blais","10.21236/ADA513938","https://scispace.com/pdf/toward-a-verification-validation-and-accreditation-vv-a-r2m5arggqw.pdf",": The Department of Defense (DoD) Modeling and Simulation Steering Committee (M&S SC) is sponsoring several Acquisition Modeling and Simulation (M&S) Projects. One of those projects is titled, ""Standardized Documentation for Verification, Validation, and Accreditation (VV&A)."" Previous efforts defined standardized content and format requirements (i.e., templates) for four core VV&A documents, now codified in a new Military Standard (MIL-STD-3022) and associated Data Item Descriptions. A tool is under development to automate those templates to assist developers in creating standardized VV&A information across the DoD and Military Departments. In support of this effort, the Naval Postgraduate School was tasked to specify data structures and content using the Extensible Markup Language (XML) for metadata and content of VV&A documentation. Based on the initial work, NPS was further tasked to design and develop an ontological foundation for formal description of VV&A information. This document describes preliminary work toward development of an ontology for VV&A that will facilitate future search, discovery, and processing of VV&A information to better meet user needs.","Title: TABLE OF CONTENTS Keywords: Toward a Verification, Validation, and Accreditation (VV&A) Ontology 14. SUBJECT TERMS Verification, Validation, Accreditation, Modeling, Simulation, XML, Schema, Metadata, Semantic Web, OWL"
"Verificación de competencias académicas en base a niveles de habilidad mediante elementos semánticos","https://scispace.com/paper/verificacion-de-competencias-academicas-en-base-a-niveles-de-3m2rbibwz9","2016","","","Ortiz Sánchez
Corina Lizbeth","","https://scispace.com/pdf/verificacion-de-competencias-academicas-en-base-a-niveles-de-3m2rbibwz9.pdf","El siguiente trabajo de titulacion tiene como finalidad la Verificacion de Competencias Academicas en base a niveles de habilidad mediante elementos semanticos; para ello, se desarrollo un modelo ontologico que permite la comparacion del nivel de habilidad de la competencia del componente versus la competencia especifica de la titulacion de acuerdo a una taxonomia de habilidades predefinida, estableciendo la dimension que ocupan las habilidades comparadas. De esta manera, el modelo permite determinar si la habilidad de la competencia de componente corresponde o no al nivel cognitivo de habilidad indicado por la competencia especifica, dando la oportunidad al docente de recibir la retroalimentacion correspondiente en caso de error.

Para el desarrollo del modelo ontologico que es la base principal de este proyecto se uso la metodologia hibrida de Noy & McGuiness y Methontology; se toma la taxonomia de Bloom para la verificacion de los niveles de habilidad. Ademas, para el desarrollo se usaron herramientas como: CmapTools COE (Mapa Conceptual), Protege (Ontologia), y finalmente el API Jena para la demostracion del modelo ontologico.

.","su jerarquía, se toma en cuento los términos que se describieron en el glosario y a partir de estos se escogen los términos que formaran parte de las clases y subclases. Definición de las clases y de la jerarquía.:
 En la siguiente tabla se puede ver la lista de clases y subclases que pertenecen al modelamiento de verificación de competencias académicas. Definición de las clases y de la jerarquía.:
 Tabla 6. Lista de clases y subclases. También pueden ser representadas por relaciones binarias, las cuales nos ayudan a tener una idea más clara de la relación que existe entre las clases. Nombre de clase:
 Figura 9. Diagrama de relaciones binarias. Nombre de clase:
 Mapa Conceptual del modelado de verificación de competencias académicas. Nombre de clase:
 Figura 10. Modelo Conceptual de la ontología. Definición de las restricciones de las propiedades.:
 Se detallará cada una de las restricciones de las propiedades de cada clase como tipo de dato requerido y la cardinalidad en base a los valores simple y múltiple. Definición de axiomas formales.:
 En la siguiente tabla 9, se presentan los axiomas lógicos en las cuales se definen expresiones lógicas que siempre son verdades. La tabla de cada axioma está conformada por nombre, descripción, concepto, expresión matemática y las relaciones. Creación de Instancias.:
 Se crean cada una de las instancias de cada clase. En la tabla 10 se muestran algunas instancias de la ontología de verificación de competencias académicas. Creación de Instancias.:
 Tabla 10. Creación de instancias. Fuente: Elaboración propia. Implementación de la Ontología verificación de competencias académicas.:
 Existen un sinnúmero de editores que apoyan a la construcción de ontologías. Con las cuales se puede crear desde los conceptos, propiedades, relaciones, instancias, axiomas y restricciones. Una de las herramientas más completas usada para la construcción de ontologías es protégé; ya que se puede usar en diferentes formatos como: XML, OWL, RDF, RDFS; además está basado en java lo cual ayuda al desarrollo de aplicaciones y también es de licencia libre. Implementación de la Ontología verificación de competencias académicas.:
 La versión de Protégé que se usará para la construcción de la ontología de verificación de competencias es Protégé Versión 4.3 (build 304); aunque se usó además la versión 3.4.4, ya que en esta versión es más sencillo modificar nombres de clases, subclases, etc y además se puede visualizar todos los atributos que forman parte de un individuo específicamente. Implementación de la Ontología verificación de competencias académicas.:
 En la siguiente figura se puede ver una captura de la interfaz de protégé 4.3."
"Domain ontologies: a database-oriented analysis","https://scispace.com/paper/domain-ontologies-a-database-oriented-analysis-3eqjq0qtyz","2007","Book Chapter","International Conference on Web Information Systems and Technologies","Stéphane Jean
Guy Pierra
Yamine Ait-Ameur","10.1007/978-3-540-74063-6_19","https://scispace.com/pdf/domain-ontologies-a-database-oriented-analysis-3eqjq0qtyz.pdf","If the word ontology is more and more used in a number of domain, the capabilities and benefits of ontology for Information Systems management are still unclear. Therefore, the usage of ontology-based Information Systems in industry and services is not widespread. This paper analyses the concept of a domain ontology from a database perspective. As a result, firstly, we provide three criteria that distinguish domain ontology from other existing domain modeling approach which lead us to propose a new definition of domain ontologies. Secondly, based on the various approaches of ontology modeling followed by different communities, we propose a taxonomy of domain ontology. We show how they may be organized into a layered model, called the onion model, allowing to design and to use the capabilities of each category of ontology in an integrated environment. Finally, this paper presents several information systems based on ontology technologies and describe the kinds of services that should be provided to allow a powerful usage of ontology in data management.","independent identifier, or a language-specific set of words. But, whatever be the symbol, and unlike in linguistic dictionary, this symbol denotes directly a domain entity or relationship, the description of which is formally stated providing for automatic reasoning and consistency checking. A Proposed Definition for Domain Ontology:
 We show in the next section that the criteria used for characterizing domain ontologies allow to distinguish them with previous kind of concept modeling like conceptual models and knowledge models. Ontologies vs. Conceptual Models:
 As both an ontology and a conceptual model define a conceptualization of a part of the world, an ontology seems similar to a conceptual model. Conceptual models respect the formal criterion. Indeed, a conceptual model is based on a rigorously formalized logical theory and reasoning is provided by view mechanisms. However, a conceptual model is application requirement driven: it prescribes and imposes which information will be represented in a particular application (logical model). Two different application systems having always at least slightly different application requirements, conceptual models are always different from systems to systems. Thus, conceptual models do not fulfill the consensual criterion. Moreover, an identifier of a conceptual model defined concept is a name that can only be referenced unambiguously inside the context of an information system based on this particular conceptual model. Thus, conceptual models also do not fulfill the capability to be referenced criterion. Ontologies vs. Conceptual Models:
 In the same manner, a conceptualization defined in Knowledge Representation and Artificial Intelligence using logic constructors are not, in general, an ontology. Such conceptualizations satisfy the formal criterion. Indeed, logic is equipped with formal semantics that enables automatic reasoning. However, in such knowledge models, the main goals are the inference capabilities of the models. Before that the notion of an ontology emerged, neither mechanisms for referencing each particular concept of a knowledge model, nor processes for ensuring a consensus on the concepts were considered. Therefore, like conceptual models, such usual knowledge models do not fulfill the consensual and the capability to be referenced criterion. Ontologies vs. Conceptual Models:
 However, data model constructs issued from database design and logic are suitable for ontology models definitions. Indeed, several ontology models, like OWL , RDFS  and KAON  for description logic and PLIB , DOGMA  and MADS  for database design, are based on constructors provided either by database conceptual models or by artificial intelligence knowledge base models. These models add other constructors that enable to satisfy the consensual criterion (context definition, multi instantiation, separation between concept definition and data structure prescription) and the capability to be referenced criterion (URI, GUI). Ontologies vs. Conceptual Models:
 On the basis of this distinction between ontology and other concepts models, we study in next section what ontologies are good for. What Are Ontologies Good For?:
 As stated in the introduction, ontology technologies is widespread in a lot of diverse application domains and it may be used in various engineering steps like specification, data exchange, data integration and search. Specification:
 Two usages of ontologies as specification are reported."
"Flexible Views for View-based Model-driven Development","https://scispace.com/paper/flexible-views-for-view-based-model-driven-development-13gxqyjvyj","2020","Book","","Erik Burger","","https://scispace.com/pdf/flexible-views-for-view-based-model-driven-development-13gxqyjvyj.pdf","Model-driven development processes suffer from growing complexity, which leads to information spread across heterogeneous metamodels as well as drift and erosion between architecture and implementation. In this paper, we present a view-based modeling approach based on Orthographic Software Modeling (OSM), and introduce flexible views as a concept for the creation of custom, user-specific views. The envisioned benefit of the approach is to improve software quality, to increase consistency between the various modeling artifacts in model-driven software development, and to reduce the complexity for software developers.","2.4), for which a metamodel (which is analogous to a database schema) has to be defined first; with this metamodel, developers must be able to express all the concepts of those metamodels that are integrated into the development process. Ontologies and Semantic Web:
 In model-driven development, metamodels describe exactly the elements and the relations that can be expressed in a domain-specific language. Thus, a metamodel can be seen as a special form of an ontology . Aßmann et al., on the other hand, state that ""ontologies are special models"" . Ontologies and Semantic Web:
 They further destinguish between descriptive and prescriptive models and argue that prescriptive models should not be called ontologies. Despite the similarities in the concept of metamodelling and ontology modelling, model-driven development and semantic web technologies have been developed almost independently of each other. Ontologies are mostly used for knowledge representation in connection with technologies of the semantic web. They can be used as domain models, domain-specific languages, and description languages in software development processes . Ontologies and Semantic Web:
 The most important language standards for the definition of ontolgies are RDF Schema , and the Web Ontology Language (OWL) with its three species OWL Full, OWL DL, and OWL Lite . Ontologies can contain a strong formal basis for the semantic description, which is usually expressed in description logics (DL) . OWL implements several levels of description logic that differ in their decidability and and the time complexity for reasoning. Ontologies and Semantic Web:
 The sentences in description logic are categorised into two kinds of sentences: While the Terminological Box (TBox) describes the knowledge about a domain, the Assertional Box (ABox) describes facts about individual objects. In model-driven terms, the the metamodel is part of the TBox, while the models that are instances of a metamodel are part of the ABox. Ontologies and Semantic Web:
 Ontologies follow the open-world assumption, which means that everything that is not explicitly expressed by an ontology is unknown. This contrasts with the closed-world assumption of metamodelling, which states that everything that has not been specified is either implicitly disallowed or implicitly allowed . Ontology Modularization:
 In general, ontologies suffer from similar problems as model-based approaches: With a rising number of elements in an ontology, no single user or developer has a full understanding of all the concepts in the ontology. Furthermore, ontology languages allow the mixing of data at the instance level and at the schema level, which is not possible in standard metamodelling approaches such as MOF  or EMF . While working with a large ontology is cumbersome, the problem of complexity increases when several ontologies are used that represent overlapping parts of knowledge. Ontology Modularization:
 Ontologies that cover fields of knowledge that are requested by many users often grow very large in terms of the number of concepts. For example, the Foundational Model of Anatomy  contains tens of thousands of concepts and classes and more than two million relations."
"Towards agent-augmented ontologies for educational VDC applications","https://scispace.com/paper/towards-agent-augmented-ontologies-for-educational-vdc-4nat81upkg","2010","Journal Article","Journal of Information Technology in Construction","Esther Obonyo","","https://scispace.com/pdf/towards-agent-augmented-ontologies-for-educational-vdc-4nat81upkg.pdf","Existing Virtual Design and Construction (VDC) applications still lack an overall integration scheme for addressing the challenges inherent in knowledge management. Resolving these challenges would greatly increase the benefits accruing from educational initiatives using such applications. This paper discusses the potential for addressing these challenges using Semantic Web technologies. More specifically, it focuses on the feasibility of implementing agent-augmented ontologies. Despite the significant amount of effort that has been invested in building domain ontologies for virtual design and construction applications, leading researchers in this area have acknowledged that much more research and development work is needed. A primary area of need is “the development of appropriate mechanisms and tools for information extraction and document annotation.” Such a mechanism would reduce the complexities inherent in developing domain ontologies. The main aim of this paper is to discuss how this desired mechanism can be realized through leveraging on the agent paradigm.","in Section 4. This is followed by a description of the implemented proof of concept. The paper ends with a discussion giving an overview of the main conclusions. It also identifies the main limitations in the approach as well as future directions for the research. CONTEXTUAL BACKGROUND:
 Ideally, virtual design and construction applications should encapsulate the views of participants from different domains using specialized software applications including the various CAD packages, estimating and scheduling software, project planning software and Enterprise Resource Planning (ERP) systems. Because of the reliance on historical data from previous jobs, it may be necessary to include a mechanism for incorporating data from several legacy applications. In addition to these challenges, projects typically involve several participants from conceptual design to detail design, manufacturing of prefabricated components, executing job-site operations, commissioning and using the facility, and decommissioning it at the end. This creates a need for dynamism in any system based on information representing the full life cycle of any constructed facility. This type of dynamism is actually articulated in Berners-Lee's (1989) vision for the Web. A number of researchers affiliated to the W3C are keen to advance the present functionality of the Web to a level where it will hold direct links to the information contained in the documents displayed on the Web . The W3C's Web of the future, which will hold machine-processable information, has been very broadly defined as the Semantic Web. It will allow people to find, share and combine information more easily . W3C has set out to define and link the Web in a way that enables it to be used for more effective information discovery, automation, integration and re-use across applications.  identified the four key enabling technologies for the Semantic Web as: 1) XML -adds arbitrary structure; 2) RDF -provides a common framework for representing metadata across many applications; 3) Ontologies -store formal definitions of relations among terms, and; 4)Software agents -automate tasks. CONTEXTUAL BACKGROUND:
 The research described in this paper leverages on AEC-specific standardization efforts that have extensible developed schemas created initially using IFCs and more recently using XML and RDF (examples of which have been identified elsewhere in this paper). The discussion in the subsequent paragraphs focuses on advancing the use of ontologies using the agent paradigm. Both terms lack formal or universally accepted definitions. The most frequently quoted definition for ontologies is  description of ontology as ""a formal definition of conceptualization."" Other commonly cited definitions include the ones provided by  and . For an in-depth critique of existing definitions, see . They extended Gruber's definition of ontologies into a structure: <O, L>. 'O' here is an ontology structure playing the role of an explicit specification of a conceptualization of some domain, while 'L' is a corresponding lexicon, providing the agreed vocabulary for communicating the former. Ontologies are therefore semantic-rich metadata that can be used to obtain relative information about knowledge bases at the lower layers . In simple terms, ontologies provide ""a way of representing common understanding of a domain"" . They are increasingly being used to address some of the challenges in sharing knowledge ."
